 aaaammgghhpp  ARGE00   ARME00   ARRE00   AVET00   BOAT00   CARA00   CAST00   CERU00   CERV00   ERRO00   IMPE00   LEIR00   LERO00   LETI00   MARE00   MERETA   MERU00   MOLIBR   NERV00   PANESI   POLC00   PORA00   POSARA   POSLEV   PRIN00   QUIL00   RECC00   ROSSIG   SCIU00   SEGN00   SLOR00   TANA00   TEIR00   TIGLIE   VARA00   VCRO00   SANS00   CHIA00   BISA00   STRL00   NRVI00   SORI00   RUPI00   GHIA00   AMEF00   TREB00   CRIXIA   CENGIO   VARPEG 
 202010021800    34.08     0.87     2.44    79.85     8.08     0.62     1.34    21.76     0.61     0.78     0.64    19.08    11.62     0.47     0.00   122.23     0.55    35.43     5.41   126.26    70.61     0.00    12.33     5.16     0.59     0.24     9.09    75.14     0.00     0.19     0.03    26.16     1.59    43.83     0.02     0.52     0.45     6.42    47.80     7.74     3.22     4.55     2.24     0.27   288.56   106.49     1.30     0.46    18.71
 202010021900    55.20     3.81     2.66    75.84     6.99     0.84     1.29    14.24     0.68     2.04     0.95    12.13     7.48     1.10     0.00   141.06     0.75    48.35     5.62   131.12    83.04     0.00    12.30     5.06     1.06     0.60     6.93    73.94     0.00     0.50     0.09    59.37     2.78    38.61     0.11     1.74     0.83     4.84    46.77     6.21     2.50     4.14     2.15     0.27   281.77   109.13     1.07     1.54    14.96
 202010022000    99.01     5.36     6.47    73.49     6.75     0.99     1.24    15.99     0.93     4.75     1.37    11.79    11.27     2.65     0.00   154.26     1.03    76.60     7.59   138.13    68.82     0.03    12.01     4.91     1.42     1.31     6.91    72.86     0.03     0.85     0.28   128.33     5.86    62.67     0.15     0.66     2.84     4.62    38.74     5.31     2.24     4.75     2.14     0.27   318.54   101.16     2.42     4.43    11.09
 202010022100   186.33     4.71    12.81    69.71     6.75     1.23     1.25    27.32     1.19     9.27     1.89    13.85    17.63     4.44     0.00   155.66     1.17   113.39    19.25   129.97    57.78     0.08    11.83     4.83     2.30     2.37     8.50    96.93     0.21     1.19     0.40   160.24     9.29   123.94     0.21     1.41     4.70     4.72    31.24     4.24     2.33     6.46     2.17     0.30   351.46   102.83     6.28     9.31     9.93
 202010022200   320.00    10.84    12.82    71.84     6.61     1.80     1.22    29.38     1.45    16.69     2.56    14.77    16.28     4.24     0.12   136.05     1.47   174.59    60.96   121.70    51.30     0.12    11.78     4.78     3.67     3.10     8.67   122.05     0.09     1.39     0.55   183.96     9.96   157.99     0.24     4.89     4.38     4.05    27.01     3.56     2.11     6.43     2.17     0.31   378.59   102.62    10.76    19.16    11.71
 202010022300   466.70    47.56     9.07    73.82     5.12     2.67     0.78    20.27     1.10    18.84     4.88     9.47    10.61     2.52     0.21   116.02     0.78   295.20   137.85   118.80    51.69     0.28    10.12     3.89    11.49     1.97     5.22   107.49     0.00     0.72     2.46   219.01     6.57   144.67     0.06     5.78     3.31     2.71    24.99     2.59     0.67     2.74     0.89     0.10   360.83    91.27    14.41    31.51     8.42
 202010030000   628.33    76.13     4.11    58.66     2.12     1.02     0.38     7.64     0.67    12.87     8.31     4.04     4.72     1.18     0.20    94.66     0.22   442.32   247.01   104.84    39.80     0.84     4.12     1.37     9.67     0.30     1.25    62.89     0.00     0.26     4.02   158.61     3.37    91.79     0.00     0.94     0.96     1.57    18.91     1.03     0.21     0.86     0.34     0.00   348.77    65.45    13.52    43.73     3.00
 202010030100   676.73    38.33     1.64    35.80     1.24     0.73     0.17     2.68     0.25     9.23    14.20     1.89     2.87     0.50     0.07    67.72     0.24   597.25   265.68    67.14    17.94     0.08     1.85     0.56    11.53     0.12     0.47    30.26     0.00     0.07     4.31    97.76     1.65    46.49     0.05     0.06     1.16     0.92     7.55     0.31     0.00     0.33     0.08     0.00   347.57    36.66    12.65    53.18     0.49
 202010030200   473.40    13.51     0.36    17.88     0.87     0.34     0.04     0.60     0.14     5.57    16.10     0.38     1.50     0.34     0.11    44.80     0.02   695.74   166.42    30.22     7.80     0.00     0.77     0.22     7.64     0.00     0.14    12.20     0.00     0.00     2.79    47.83     0.57    20.01     0.00     0.02     1.06     0.43     2.85     0.05     0.00     0.09     0.00     0.00   317.36    21.06    12.59    40.16     0.09
 202010030300   197.14     3.97     0.08     8.44     0.59     0.15     0.00     0.14     0.00     3.76    15.56     0.03     0.60     0.26     0.00    20.50     0.15   512.29    69.83    10.94     3.05     0.00     0.20     0.00     5.34     0.00     0.03     4.91     0.00     0.00     0.30    20.60     0.22     7.64     0.00     0.00     0.93     0.13     0.64     0.00     0.00     0.00     0.00     0.00   279.43    11.05     5.73    25.19     0.00
 202010030400    54.55     1.75     0.05     3.30     0.32     0.11     0.00     0.02     0.00     2.03     7.77     0.00     0.18     0.19     0.00     8.87     0.00   274.52    23.47     3.39     1.22     0.00     0.02     0.00     1.09     0.00     0.00     1.89     0.00     0.00     0.00     8.48     0.02     2.57     0.00     0.00     0.74     0.04     0.17     0.00     0.00     0.00     0.00     0.00   245.72     5.26     2.12    12.68     0.00
 202010030500     8.36     0.00     0.00     1.07     0.15     0.00     0.00     0.00     0.00     0.89     3.01     0.00     0.04     0.00     0.00     3.81     0.00   109.13     6.99     0.61     0.33     0.00     0.00     0.00     0.00     0.00     0.00     0.51     0.00     0.00     0.00     3.09     0.00     0.52     0.00     0.00     0.46     0.01     0.00     0.00     0.00     0.00     0.00     0.00   170.70     2.71     0.68     5.88     0.00
 202010030600     0.87     0.00     0.00     0.18     0.05     0.00     0.00     0.00     0.00     0.66     0.97     0.00     0.00     0.00     0.00     1.16     0.00    27.57     2.01     0.17     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.03     0.00     0.00     0.00     1.37     0.02     0.05     0.00     0.00     0.14     0.00     0.00     0.00     0.00     0.00     0.00     0.00    88.25     1.50     0.30     1.73     0.00
 202010030700     0.00     0.00     0.00     0.04     0.04     0.00     0.00     0.00     0.00     0.32     0.00     0.00     0.00     0.00     0.00     0.39     0.00     3.98     0.21     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.04     0.00     0.00     0.00     0.00     0.00     0.00     0.00    42.81     0.76     0.01     0.55     0.00
 202010030800     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.09     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.08     0.00     0.00     0.00     0.00     0.00     0.00     0.00    18.87     0.35     0.00     0.31     0.00
 202010030900     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.65     0.14     0.00     0.00     0.00
 202010031000     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     2.25     0.00     0.00     0.00     0.00
 202010031100     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.74     0.00     0.00     0.00     0.00
 202010031200     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.12     0.00     0.05     0.00     0.00
 202010031300     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010031400     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010031500     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010031600     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010031700     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
